href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1899,arabic79,female,"['medina', 'saudi arabia']",arabic (acw),['none'],"['24,', 'female', '']",13,academic,['usa'],1,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1901,arabic80,male,"['najran', 'saudi arabia']",arabic (ars),['none'],"['25,', 'male', '']",11,academic,['usa'],2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1914,arabic81,male,"['riyadh', 'saudi arabia']",arabic (ars),"['german', '']","['22,', 'male', '']",17,naturalistic,['usa'],3.6,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1917,arabic82,male,"['damascus', 'syria']",arabic (apc),['none'],"['42,', 'male', '']",12,academic,['usa'],0.3,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1920,arabic83,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['22,', 'male', '']",21,academic,['usa'],1,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1927,arabic84,female,"['medina', 'saudi arabia']",arabic (acw),['none'],"['26,', 'female', '']",12,academic,['usa'],2,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1963,arabic85,female,"['ad dammam', 'saudi arabia']",arabic (acw),['none'],"['24,', 'female', '']",14,academic,['usa'],0.4,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1964,arabic86,male,"['cairo', 'egypt']",arabic (arz),"['french', 'spanish', '']","['28,', 'male', '']",3,academic,"['usa', 'canada']",2.8,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2005,arabic87,female,"['kuwait city', 'kuwait']",arabic (afb),"['turkish', '']","['49,', 'female', '']",10,academic,['usa'],0.5,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2008,arabic88,female,"['beirut', 'lebanon']",arabic (apc),"['french', '']","['19,', 'female', '']",4,academic,['usa'],3,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2022,arabic89,female,"['baghdad', 'iraq']",arabic (acm),['none'],"['35,', 'female', '']",19,academic,['usa'],16,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2036,arabic90,female,"['tripoli', 'libya']",arabic (ayl),"['turkish', '']","['23,', 'female', '']",12,academic,['usa'],2.5,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2086,arabic91,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['57,', 'female', '']",12,academic,['usa'],8,57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2087,arabic92,male,"['baghdad', 'iraq']",arabic (acm),"['dutch', '']","['36,', 'male', '']",10,academic,['usa'],2,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2112,arabic93,female,"['baghdad', 'iraq']",arabic (acm),['none'],"['27,', 'female', '']",10,academic,['usa'],4.8,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2114,arabic94,female,"['abu dhabi', 'united arab emirates']",arabic (afb),['none'],"['24,', 'female', '']",9,academic,['usa'],9,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2143,arabic95,female,"['kuwait city', 'kuwait']",arabic (afb),['none'],"['31,', 'female', '']",10,academic,['usa'],1,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2153,arabic96,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['21,', 'male', '']",7,academic,['usa'],2,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2154,arabic97,female,"['sharjah', 'united arab emirates']",arabic (afb),['none'],"['19,', 'female', '']",4,academic,[''],0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2155,arabic98,female,"['ras al khaimah', 'united arab emirates']",arabic (afb),['none'],"['19,', 'female', '']",4,academic,[''],0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2157,arabic99,female,"['ad dammam', 'saudi arabia']",arabic (acw),['none'],"['25,', 'female', '']",16,academic,['usa'],2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2159,arabic100,female,"['beirut', 'lebanon']",arabic (apc),"['french', 'german', '']","['40,', 'female', '']",10,academic,['usa'],20,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2160,arabic101,male,"['doha', 'qatar']",arabic (afb),['none'],"['21,', 'male', '']",10,academic,['usa'],2,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2161,arabic102,male,"['jiddah', 'saudi arabia']",arabic (ajp),"['french', '']","['22,', 'male', '']",3,academic,['usa'],5,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2196,arabic103,male,"['baghdad', 'iraq']",arabic (acm),['none'],"['29,', 'male', '']",10,academic,['usa'],3,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2200,arabic104,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['31,', 'female', '']",6,academic,['usa'],4,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2201,arabic105,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['23,', 'female', '']",12,academic,[''],0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2202,arabic106,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['28,', 'male', '']",12,academic,['uk'],2,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2203,arabic107,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['28,', 'male', '']",12,academic,['australia'],2,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2204,arabic108,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['30,', 'female', '']",10,academic,[''],0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2205,arabic109,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['19,', 'female', '']",10,academic,[''],0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2216,arabic110,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['27,', 'male', '']",7,academic,['uk'],7,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2217,arabic111,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['20,', 'female', '']",5,academic,['usa'],3,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2218,arabic112,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['19,', 'female', '']",3,academic,['usa'],2.5,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2219,arabic113,female,"['riyadh', 'saudi arabia']",arabic (ars),"['spanish', '']","['20,', 'female', '']",1,naturalistic,['usa'],4,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,arabic114,female,"['amman', 'jordan']",arabic (acm),['none'],"['23,', 'female', '']",4,academic,"['uk', 'usa']",5.5,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2222,arabic115,female,"['damascus', 'syria']",arabic (apc),"['hindi', '']","['41,', 'female', '']",19,academic,['usa'],22,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2243,arabic116,female,"['al ras', 'saudi arabia']",arabic (ars),['none'],"['30,', 'female', '']",13,academic,['usa'],4,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2253,arabic117,male,"['al ras', 'saudi arabia']",arabic (ars),['none'],"['40,', 'male', '']",37,academic,['usa'],3,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254,arabic118,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['40,', 'male', '']",13,academic,"['australia', 'usa']",3,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,arabic119,male,"['jiddah', 'saudi arabia']",arabic (acw),['none'],"['29,', 'male', '']",13,academic,"['uk', 'usa']",17,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257,arabic120,male,"['riyadh', 'saudi arabia']",arabic (ars),"['amharic', 'tagalog', 'tigrigna', '']","['31,', 'male', '']",13,academic,['usa'],3,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2258,arabic121,male,"['riyadh', 'saudi arabia']",arabic (ajp),['none'],"['28,', 'male', '']",5,academic,['usa'],3,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2268,arabic122,male,"['sabt alalaya', 'saudi arabia']",arabic (acw),['none'],"['31,', 'male', '']",28,academic,['usa'],6,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2304,arabic123,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['26,', 'male', '']",12,academic,['usa'],0.3,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2310,arabic124,male,"['geulmim', 'morocco']",arabic (ary),"['french', 'tachelhit', '']","['42,', 'male', '']",17,academic,['usa'],18,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2311,arabic125,male,"['beersheba', 'israel']",arabic (ajp),"['hebrew', 'italian', '']","['69,', 'male', '']",12,academic,['usa'],12,69
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2312,arabic126,male,"['beersheba', 'israel']",arabic (ajp),"['hebrew', '']","['51,', 'male', '']",10,academic,['usa'],24,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2313,arabic127,female,"['tarshiha-maalot', 'israel']",arabic (ajp),"['hebrew', '']","['51,', 'female', '']",14,academic,['usa'],24,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2321,arabic128,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['40,', 'male', '']",13,academic,['usa'],1.3,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2331,arabic129,male,"['ramallah', 'palestine']",arabic (ajp),['none'],"['48,', 'male', '']",11,academic,['usa'],20,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344,arabic130,male,"['unizah', 'saudi arabia']",arabic (ars),"['spanish', '']","['31,', 'male', '']",12,academic,['usa'],4.5,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345,arabic131,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['20,', 'male', '']",17,academic,['usa'],4,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2387,arabic132,female,"['cairo', 'egypt']",arabic (arz),"['spanish', '']","['29,', 'female', '']",19,naturalistic,['usa'],11,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2399,arabic133,female,"['abha', 'saudi arabia']",arabic (acw),['none'],"['24,', 'female', '']",12,academic,[''],0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2407,arabic134,female,"['abha', 'saudi arabia']",arabic (acw),['none'],"['29,', 'female', '']",13,academic,['usa'],0.1,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2410,arabic135,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['34,', 'female', '']",12,academic,['usa'],1,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2411,arabic136,female,"['cardiff', 'wales', 'uk']",arabic (ars),['none'],"['19,', 'female', '']",14,naturalistic,['usa'],5,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2425,arabic137,male,"['al-ayn', 'united arab emirates']",arabic (afb),['none'],"['20,', 'male', '']",7,academic,['usa'],0.7,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2426,arabic138,male,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['25,', 'male', '']",12,academic,['usa'],0.2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2427,arabic139,male,"['khartoum', 'sudan']",arabic (apd),['none'],"['28,', 'male', '']",5,academic,['usa'],23,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2433,arabic140,female,"['taif', 'saudi arabia']",arabic (acw),['none'],"['26,', 'female', '']",6,academic,['usa'],2,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2437,arabic141,male,"['cairo', 'egypt']",arabic (arz),"['spanish', '']","['35,', 'male', '']",12,academic,['australia'],12,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2452,arabic142,male,"['almajmaah', 'saudi arabia']",arabic (ars),['none'],"['25,', 'male', '']",13,academic,"['canada', 'uk', 'usa']",0.5,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2470,arabic143,female,"['medina', 'saudi arabia']",arabic (acw),['none'],"['20,', 'female', '']",12,academic,['usa'],1,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2479,arabic144,male,"['laayoune', 'morocco']",arabic (ary),"['french', '']","['32,', 'male', '']",29,academic,['usa'],3,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2488,arabic145,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['22,', 'female', '']",9,academic,['usa'],5,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2508,arabic146,male,"['amman', 'jordan']",arabic (ajp),['none'],"['27,', 'male', '']",17,academic,['usa'],9,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2544,arabic147,female,"['baha', 'saudi arabia']",arabic (acw),['none'],"['56,', 'female', '']",16,academic,[''],0,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2550,arabic148,female,"['taif', 'saudi arabia']",arabic (acw),['none'],"['18,', 'female', '']",12,academic,[''],0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2584,arabic149,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['26,', 'female', '']",12,academic,['usa'],0.5,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2592,arabic150,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['25,', 'female', '']",12,academic,['usa'],2,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2598,arabic151,female,"['riyadh', 'saudi arabia']",arabic (ars),"['french', '']","['25,', 'female', '']",5,academic,['usa'],3,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2607,arabic152,female,"['riyadh', 'saudi arabia']",arabic (ars),['none'],"['28,', 'female', '']",7,naturalistic,['usa'],10,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2676,arabic153,male,"['kuwait city', 'kuwait']",arabic (afb),['none'],"['20,', 'male', '']",5,academic,"['usa', 'uk']",3.1,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2693,arabic154,male,"['baha', 'saudi arabia']",arabic (acw),['none'],"['64,', 'male', '']",12,academic,['usa'],3.5,64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2720,arabic155,male,"['buraydah', 'saudi arabia']",arabic (ars),['none'],"['28,', 'male', '']",15,academic,"['usa', 'canada']",1.5,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2730,arabic156,female,"['cairo', 'egypt']",arabic (arz),['none'],"['18,', 'female', '']",6,academic,['usa'],3.5,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2734,arabic157,female,"['sanaa', 'yemen']",arabic (ayn),['none'],"['38,', 'female', '']",6,academic,['usa'],2,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2741,arabic158,male,"['jakarta', 'indonesia']",arabic (acw),"['indonesian', '']","['22,', 'male', '']",8,academic,['usa'],5,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2742,arabic159,male,"['medina', 'saudi arabia']",arabic (acw),['none'],"['19,', 'male', '']",14,naturalistic,['usa'],1,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2743,arabic160,female,"['amman', 'jordan']",arabic (ajp),"['french', '']","['26,', 'female', '']",3,academic,['usa'],5,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2749,arabic161,female,"['minya', 'egypt']",arabic (arz),"['german', 'french', '']","['38,', 'female', '']",12,academic,['usa'],10,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2750,arabic162,male,"['buraydah', 'saudi arabia']",arabic (ars),['none'],"['50,', 'male', '']",12,academic,['usa'],8,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2752,arabic163,female,"['bouznika', 'morocco']",arabic (ary),"['french', '']","['27,', 'female', '']",14,academic,['usa'],3,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2765,arabic164,female,"['sale', 'morocco']",arabic (ary),"['french', '']","['30,', 'female', '']",15,academic,['usa'],2,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2771,arabic165,female,"['beirut', 'lebanon']",arabic (apc),"['french', '']","['62,', 'female', '']",12,academic,['usa'],20,62
